class,acc,precision,recall,f1
conservative,0.8260869565217391,0.7808219178082192,0.8260869565217391,0.8028169014084506
dressy,0.9629629629629629,0.9090909090909091,0.9629629629629629,0.935251798561151
ethnic,0.8837209302325582,0.8769230769230769,0.8837209302325582,0.8803088803088803
fairy,0.9020979020979021,0.9555555555555556,0.9020979020979021,0.9280575539568345
feminine,0.7355371900826446,0.8090909090909091,0.7355371900826446,0.7705627705627704
gal,0.8321678321678322,0.937007874015748,0.8321678321678322,0.8814814814814815
girlish,0.6024096385542169,0.704225352112676,0.6024096385542169,0.6493506493506493
kireime-casual,0.7721518987341772,0.7305389221556886,0.7721518987341772,0.7507692307692309
lolita,0.9811320754716981,0.9512195121951219,0.9811320754716981,0.9659442724458204
mode,0.7861635220125787,0.8503401360544217,0.7861635220125787,0.8169934640522877
natural,0.8682170542635659,0.8421052631578947,0.8682170542635659,0.8549618320610687
retro,0.8976377952755905,0.7755102040816326,0.8976377952755905,0.8321167883211679
rock,0.9256198347107438,0.7887323943661971,0.9256198347107438,0.8517110266159695
street,0.8961038961038961,0.9261744966442953,0.8961038961038961,0.9108910891089109
