class,acc,precision,recall,f1
conservative,0.7246376811594203,0.7575757575757576,0.7246376811594203,0.7407407407407408
dressy,0.9552238805970149,0.8767123287671232,0.9552238805970149,0.9142857142857143
ethnic,0.8604651162790697,0.8809523809523809,0.8604651162790697,0.8705882352941177
fairy,0.916083916083916,0.8733333333333333,0.916083916083916,0.89419795221843
feminine,0.768595041322314,0.7099236641221374,0.768595041322314,0.738095238095238
gal,0.8041958041958042,0.756578947368421,0.8041958041958042,0.7796610169491526
girlish,0.6024096385542169,0.6451612903225806,0.6024096385542169,0.6230529595015576
kireime-casual,0.6329113924050633,0.7246376811594203,0.6329113924050633,0.6756756756756758
lolita,0.96875,0.856353591160221,0.96875,0.9090909090909091
mode,0.7232704402515723,0.7986111111111112,0.7232704402515723,0.759075907590759
natural,0.7984496124031008,0.7202797202797203,0.7984496124031008,0.7573529411764706
retro,0.6141732283464567,0.7428571428571429,0.6141732283464567,0.6724137931034483
rock,0.8760330578512396,0.6883116883116883,0.8760330578512396,0.7709090909090909
street,0.7467532467532467,0.92,0.7467532467532467,0.8243727598566308
