class,acc,precision,recall,f1
conservative,0.6739130434782609,0.7265625,0.6739130434782609,0.6992481203007519
dressy,0.9703703703703703,0.8343949044585988,0.9703703703703703,0.8972602739726028
ethnic,0.813953488372093,0.7954545454545454,0.813953488372093,0.8045977011494252
fairy,0.916083916083916,0.916083916083916,0.916083916083916,0.916083916083916
feminine,0.7851239669421488,0.7661290322580645,0.7851239669421488,0.7755102040816327
gal,0.7412587412587412,0.848,0.7412587412587412,0.791044776119403
girlish,0.6325301204819277,0.6774193548387096,0.6325301204819277,0.6542056074766355
kireime-casual,0.689873417721519,0.6606060606060606,0.689873417721519,0.674922600619195
lolita,0.96875,0.9451219512195121,0.96875,0.95679012345679
mode,0.6918238993710691,0.8029197080291971,0.6918238993710691,0.7432432432432432
natural,0.7364341085271318,0.7786885245901639,0.7364341085271318,0.7569721115537847
retro,0.6850393700787402,0.7016129032258065,0.6850393700787402,0.6932270916334661
rock,0.9256198347107438,0.691358024691358,0.9256198347107438,0.7915194346289753
street,0.8235294117647058,0.875,0.8235294117647058,0.8484848484848485
