class,acc,precision,recall,f1
conservative,0.5144927536231884,0.27734375,0.5144927536231884,0.3604060913705584
dressy,0.8208955223880597,0.6395348837209303,0.8208955223880597,0.718954248366013
ethnic,0.13953488372093023,0.3103448275862069,0.13953488372093023,0.1925133689839572
fairy,0.6433566433566433,0.431924882629108,0.6433566433566433,0.5168539325842696
feminine,0.1322314049586777,0.2222222222222222,0.1322314049586777,0.16580310880829016
gal,0.055944055944055944,0.32,0.055944055944055944,0.09523809523809523
girlish,0.04819277108433735,0.19047619047619047,0.04819277108433735,0.07692307692307693
kireime-casual,0.31645569620253167,0.25380710659898476,0.31645569620253167,0.28169014084507044
lolita,0.6125,0.49,0.6125,0.5444444444444445
mode,0.39622641509433965,0.375,0.39622641509433965,0.38532110091743116
natural,0.37209302325581395,0.2742857142857143,0.37209302325581395,0.31578947368421056
retro,0.16535433070866143,0.27631578947368424,0.16535433070866143,0.20689655172413798
rock,0.4426229508196721,0.3253012048192771,0.4426229508196721,0.375
street,0.4444444444444444,0.41975308641975306,0.4444444444444444,0.4317460317460317
