class,acc,precision,recall,f1
conservative,0.5072463768115942,0.37433155080213903,0.5072463768115942,0.4307692307692308
dressy,0.8134328358208955,0.7266666666666667,0.8134328358208955,0.7676056338028169
ethnic,0.4418604651162791,0.6867469879518072,0.4418604651162791,0.5377358490566038
fairy,0.8680555555555556,0.7911392405063291,0.8680555555555556,0.8278145695364238
feminine,0.3884297520661157,0.5465116279069767,0.3884297520661157,0.45410628019323673
gal,0.6223776223776224,0.5426829268292683,0.6223776223776224,0.5798045602605864
girlish,0.3433734939759036,0.35185185185185186,0.3433734939759036,0.3475609756097561
kireime-casual,0.2848101265822785,0.5421686746987951,0.2848101265822785,0.3734439834024896
lolita,0.6415094339622641,0.8095238095238095,0.6415094339622641,0.7157894736842104
mode,0.6729559748427673,0.5572916666666666,0.6729559748427673,0.6096866096866096
natural,0.7984496124031008,0.39768339768339767,0.7984496124031008,0.5309278350515464
retro,0.3937007874015748,0.4132231404958678,0.3937007874015748,0.4032258064516129
rock,0.36363636363636365,0.55,0.36363636363636365,0.43781094527363185
street,0.551948051948052,0.648854961832061,0.551948051948052,0.5964912280701754
