class,acc,precision,recall,f1
conservative,0.463768115942029,0.42953020134228187,0.463768115942029,0.44599303135888496
dressy,0.7313432835820896,0.8305084745762712,0.7313432835820896,0.7777777777777778
ethnic,0.627906976744186,0.6044776119402985,0.627906976744186,0.6159695817490495
fairy,0.6293706293706294,0.8910891089108911,0.6293706293706294,0.7377049180327868
feminine,0.5289256198347108,0.460431654676259,0.5289256198347108,0.49230769230769234
gal,0.5384615384615384,0.5460992907801419,0.5384615384615384,0.5422535211267605
girlish,0.4397590361445783,0.35784313725490197,0.4397590361445783,0.3945945945945946
kireime-casual,0.44936708860759494,0.45222929936305734,0.44936708860759494,0.4507936507936508
lolita,0.775,0.7560975609756098,0.775,0.7654320987654322
mode,0.5031446540880503,0.7207207207207207,0.5031446540880503,0.5925925925925926
natural,0.6356589147286822,0.5189873417721519,0.6356589147286822,0.5714285714285715
retro,0.5039370078740157,0.3699421965317919,0.5039370078740157,0.42666666666666664
rock,0.6363636363636364,0.6416666666666667,0.6363636363636364,0.6390041493775934
street,0.564935064935065,0.7699115044247787,0.564935064935065,0.651685393258427
