class,acc,precision,recall,f1
conservative,0.7391304347826086,0.7338129496402878,0.7391304347826086,0.7364620938628157
dressy,0.9477611940298507,0.9694656488549618,0.9477611940298507,0.9584905660377357
ethnic,0.8294573643410853,0.8916666666666667,0.8294573643410853,0.8594377510040162
fairy,0.9166666666666666,0.9777777777777777,0.9166666666666666,0.946236559139785
feminine,0.8760330578512396,0.7019867549668874,0.8760330578512396,0.7794117647058822
gal,0.8741258741258742,0.8333333333333334,0.8741258741258742,0.8532423208191126
girlish,0.5903614457831325,0.7368421052631579,0.5903614457831325,0.6555183946488294
kireime-casual,0.689873417721519,0.7124183006535948,0.689873417721519,0.7009646302250804
lolita,0.9937106918238994,0.9239766081871345,0.9937106918238994,0.9575757575757576
mode,0.8176100628930818,0.8280254777070064,0.8176100628930818,0.8227848101265823
natural,0.8837209302325582,0.76,0.8837209302325582,0.8172043010752689
retro,0.7401574803149606,0.8392857142857143,0.7401574803149606,0.7866108786610878
rock,0.859504132231405,0.8062015503875969,0.859504132231405,0.8320000000000001
street,0.9090909090909091,0.9271523178807947,0.9090909090909091,0.9180327868852459
