merge_key,style,rel_path,clip_similarity
dataset/fairy/fairy_202.jpg,fairy,dataset/fairy/fairy_202.jpg,0.30136007
dataset/gal/gal_795.jpg,gal,dataset/gal/gal_795.jpg,0.31393874
dataset/mode/mode_270.jpg,mode,dataset/mode/mode_270.jpg,0.31383187
dataset/street/street_102.jpg,street,dataset/street/street_102.jpg,0.31528163
dataset/mode/mode_962.jpg,mode,dataset/mode/mode_962.jpg,0.2778788
dataset/fairy/fairy_145.jpg,fairy,dataset/fairy/fairy_145.jpg,0.27226222
dataset/gal/gal_846.jpg,gal,dataset/gal/gal_846.jpg,0.30602562
dataset/street/street_969.jpg,street,dataset/street/street_969.jpg,0.29503042
dataset/ethnic/ethnic_12.jpg,ethnic,dataset/ethnic/ethnic_12.jpg,0.2864728
dataset/street/street_48.jpg,street,dataset/street/street_48.jpg,0.23478374
dataset/ethnic/ethnic_316.jpg,ethnic,dataset/ethnic/ethnic_316.jpg,0.26957455
dataset/retro/retro_7.jpg,retro,dataset/retro/retro_7.jpg,0.27564368
dataset/retro/retro_830.png,retro,dataset/retro/retro_830.png,0.30869058
dataset/retro/retro_404.jpg,retro,dataset/retro/retro_404.jpg,0.3437804
dataset/feminine/feminine_77.jpg,feminine,dataset/feminine/feminine_77.jpg,0.32840294
dataset/conservative/conservative_219.jpg,conservative,dataset/conservative/conservative_219.jpg,0.3481542
dataset/girlish/girlish_545.jpg,girlish,dataset/girlish/girlish_545.jpg,0.3292138
dataset/gal/gal_383.jpg,gal,dataset/gal/gal_383.jpg,0.2837317
dataset/mode/mode_979.jpg,mode,dataset/mode/mode_979.jpg,0.3286432
dataset/kireime-casual/kireime-casual_140.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_140.jpg,0.285142
dataset/conservative/conservative_646.jpg,conservative,dataset/conservative/conservative_646.jpg,0.29128394
dataset/street/street_388.jpg,street,dataset/street/street_388.jpg,0.27780595
dataset/feminine/feminine_512.jpg,feminine,dataset/feminine/feminine_512.jpg,0.27019477
dataset/mode/mode_561.jpg,mode,dataset/mode/mode_561.jpg,0.30566248
dataset/kireime-casual/kireime-casual_689.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_689.jpg,0.3314044
dataset/fairy/fairy_481.jpg,fairy,dataset/fairy/fairy_481.jpg,0.29625776
dataset/retro/retro_135.png,retro,dataset/retro/retro_135.png,0.31418103
dataset/retro/retro_39.jpg,retro,dataset/retro/retro_39.jpg,0.39337295
dataset/kireime-casual/kireime-casual_438.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_438.jpg,0.3062398
dataset/rock/rock_700.jpg,rock,dataset/rock/rock_700.jpg,0.30710566
dataset/lolita/lolita_986.jpg,lolita,dataset/lolita/lolita_986.jpg,0.2752412
dataset/street/street_1003.jpg,street,dataset/street/street_1003.jpg,0.33516198
dataset/street/street_853.jpg,street,dataset/street/street_853.jpg,0.29984328
dataset/street/street_139.jpg,street,dataset/street/street_139.jpg,0.30186802
dataset/kireime-casual/kireime-casual_344.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_344.jpg,0.34218436
dataset/retro/retro_703.jpg,retro,dataset/retro/retro_703.jpg,0.28842914
dataset/ethnic/ethnic_194.jpg,ethnic,dataset/ethnic/ethnic_194.jpg,0.27523434
dataset/mode/mode_223.jpg,mode,dataset/mode/mode_223.jpg,0.30879027
dataset/rock/rock_221.jpg,rock,dataset/rock/rock_221.jpg,0.302897
dataset/retro/retro_15.jpeg,retro,dataset/retro/retro_15.jpeg,0.3081806
dataset/girlish/girlish_967.jpg,girlish,dataset/girlish/girlish_967.jpg,0.21289511
dataset/rock/rock_344.jpg,rock,dataset/rock/rock_344.jpg,0.2727325
dataset/street/street_125.jpg,street,dataset/street/street_125.jpg,0.2752996
dataset/fairy/fairy_541.jpg,fairy,dataset/fairy/fairy_541.jpg,0.315822
dataset/conservative/conservative_426.jpg,conservative,dataset/conservative/conservative_426.jpg,0.3160354
dataset/ethnic/ethnic_323.jpg,ethnic,dataset/ethnic/ethnic_323.jpg,0.34139198
dataset/feminine/feminine_709.jpg,feminine,dataset/feminine/feminine_709.jpg,0.3147064
dataset/feminine/feminine_516.jpg,feminine,dataset/feminine/feminine_516.jpg,0.32202175
dataset/girlish/girlish_496.jpg,girlish,dataset/girlish/girlish_496.jpg,0.33165482
dataset/kireime-casual/kireime-casual_788.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_788.jpg,0.33653337
dataset/ethnic/ethnic_761.jpg,ethnic,dataset/ethnic/ethnic_761.jpg,0.31081414
dataset/retro/retro_145.jpg,retro,dataset/retro/retro_145.jpg,0.25911617
dataset/retro/retro_705.jpg,retro,dataset/retro/retro_705.jpg,0.28587028
dataset/kireime-casual/kireime-casual_513.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_513.jpg,0.3503908
dataset/natural/natural_680.jpeg,natural,dataset/natural/natural_680.jpeg,0.27033973
dataset/retro/retro_191.jpg,retro,dataset/retro/retro_191.jpg,0.29651088
dataset/conservative/conservative_915.jpg,conservative,dataset/conservative/conservative_915.jpg,0.3156714
dataset/conservative/conservative_497.jpg,conservative,dataset/conservative/conservative_497.jpg,0.29855794
dataset/ethnic/ethnic_415.jpg,ethnic,dataset/ethnic/ethnic_415.jpg,0.26929468
dataset/kireime-casual/kireime-casual_213.png,kireime-casual,dataset/kireime-casual/kireime-casual_213.png,0.31911612
dataset/retro/retro_615.jpg,retro,dataset/retro/retro_615.jpg,0.33328605
dataset/rock/rock_129.jpg,rock,dataset/rock/rock_129.jpg,0.31437364
dataset/street/street_539.jpg,street,dataset/street/street_539.jpg,0.30281764
dataset/kireime-casual/kireime-casual_1007.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_1007.jpg,0.3040864
dataset/natural/natural_861.jpg,natural,dataset/natural/natural_861.jpg,0.28082496
dataset/street/street_343.jpg,street,dataset/street/street_343.jpg,0.3161736
dataset/conservative/conservative_365.jpg,conservative,dataset/conservative/conservative_365.jpg,0.30203754
dataset/conservative/conservative_359.jpg,conservative,dataset/conservative/conservative_359.jpg,0.2806324
dataset/lolita/lolita_508.jpg,lolita,dataset/lolita/lolita_508.jpg,0.34641463
dataset/natural/natural_314.jpg,natural,dataset/natural/natural_314.jpg,0.28300542
dataset/conservative/conservative_245.jpg,conservative,dataset/conservative/conservative_245.jpg,0.3564031
dataset/gal/gal_520.jpg,gal,dataset/gal/gal_520.jpg,0.2850716
dataset/girlish/girlish_85.png,girlish,dataset/girlish/girlish_85.png,0.33863157
dataset/girlish/girlish_588.jpg,girlish,dataset/girlish/girlish_588.jpg,0.27302355
dataset/girlish/girlish_777.jpg,girlish,dataset/girlish/girlish_777.jpg,0.28907907
dataset/conservative/conservative_620.jpg,conservative,dataset/conservative/conservative_620.jpg,0.29717627
dataset/retro/retro_28.jpg,retro,dataset/retro/retro_28.jpg,0.2890491
dataset/fairy/fairy_597.jpg,fairy,dataset/fairy/fairy_597.jpg,0.34022808
dataset/dressy/dressy_384.jpg,dressy,dataset/dressy/dressy_384.jpg,0.29188216
dataset/natural/natural_364.jpg,natural,dataset/natural/natural_364.jpg,0.27403814
dataset/mode/mode_873.jpg,mode,dataset/mode/mode_873.jpg,0.36002177
dataset/kireime-casual/kireime-casual_1011.jpeg,kireime-casual,dataset/kireime-casual/kireime-casual_1011.jpeg,0.26388848
dataset/kireime-casual/kireime-casual_1031.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_1031.jpg,0.27716753
dataset/dressy/dressy_458.jpg,dressy,dataset/dressy/dressy_458.jpg,0.326455
dataset/street/street_115.jpg,street,dataset/street/street_115.jpg,0.3081458
dataset/lolita/lolita_463.jpg,lolita,dataset/lolita/lolita_463.jpg,0.29683036
dataset/conservative/conservative_410.jpg,conservative,dataset/conservative/conservative_410.jpg,0.3297951
dataset/retro/retro_177.jpg,retro,dataset/retro/retro_177.jpg,0.36317232
dataset/lolita/lolita_932.jpg,lolita,dataset/lolita/lolita_932.jpg,0.35093266
dataset/street/street_734.jpg,street,dataset/street/street_734.jpg,0.3042099
dataset/lolita/lolita_34.jpg,lolita,dataset/lolita/lolita_34.jpg,0.28148627
dataset/natural/natural_348.jpg,natural,dataset/natural/natural_348.jpg,0.33048064
dataset/mode/mode_1024.jpg,mode,dataset/mode/mode_1024.jpg,0.3016893
dataset/ethnic/ethnic_103.jpg,ethnic,dataset/ethnic/ethnic_103.jpg,0.29791552
dataset/street/street_91.jpg,street,dataset/street/street_91.jpg,0.2223271
dataset/mode/mode_450.jpg,mode,dataset/mode/mode_450.jpg,0.2986319
dataset/natural/natural_571.jpg,natural,dataset/natural/natural_571.jpg,0.23467666
dataset/feminine/feminine_288.jpg,feminine,dataset/feminine/feminine_288.jpg,0.3159662
dataset/natural/natural_752.jpg,natural,dataset/natural/natural_752.jpg,0.28835613
dataset/ethnic/ethnic_858.jpg,ethnic,dataset/ethnic/ethnic_858.jpg,0.2931716
dataset/rock/rock_378.jpg,rock,dataset/rock/rock_378.jpg,0.32367283
dataset/retro/retro_325.jpg,retro,dataset/retro/retro_325.jpg,0.3684203
dataset/gal/gal_874.jpg,gal,dataset/gal/gal_874.jpg,0.27879488
dataset/lolita/lolita_244.jpg,lolita,dataset/lolita/lolita_244.jpg,0.2558946
dataset/lolita/lolita_855.jpg,lolita,dataset/lolita/lolita_855.jpg,0.25520366
dataset/girlish/girlish_104.jpg,girlish,dataset/girlish/girlish_104.jpg,0.30486095
dataset/conservative/conservative_242.jpg,conservative,dataset/conservative/conservative_242.jpg,0.32674778
dataset/mode/mode_444.jpg,mode,dataset/mode/mode_444.jpg,0.27639532
dataset/natural/natural_393.jpg,natural,dataset/natural/natural_393.jpg,0.2807656
dataset/dressy/dressy_392.jpg,dressy,dataset/dressy/dressy_392.jpg,0.30084014
dataset/fairy/fairy_3.jpg,fairy,dataset/fairy/fairy_3.jpg,0.35629496
dataset/lolita/lolita_468.jpg,lolita,dataset/lolita/lolita_468.jpg,0.30807924
dataset/rock/rock_469.jpg,rock,dataset/rock/rock_469.jpg,0.29543352
dataset/kireime-casual/kireime-casual_411.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_411.jpg,0.31873545
dataset/gal/gal_885.jpg,gal,dataset/gal/gal_885.jpg,0.36303598
dataset/lolita/lolita_609.png,lolita,dataset/lolita/lolita_609.png,0.30246463
dataset/lolita/lolita_722.jpg,lolita,dataset/lolita/lolita_722.jpg,0.27979097
dataset/girlish/girlish_936.jpg,girlish,dataset/girlish/girlish_936.jpg,0.27657238
dataset/kireime-casual/kireime-casual_921.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_921.jpg,0.35701415
dataset/feminine/feminine_363.jpg,feminine,dataset/feminine/feminine_363.jpg,0.33279353
dataset/natural/natural_463.jpg,natural,dataset/natural/natural_463.jpg,0.27796948
dataset/fairy/fairy_433.jpg,fairy,dataset/fairy/fairy_433.jpg,0.30198807
dataset/girlish/girlish_327.jpg,girlish,dataset/girlish/girlish_327.jpg,0.27525592
dataset/feminine/feminine_122.jpg,feminine,dataset/feminine/feminine_122.jpg,0.29067928
dataset/fairy/fairy_250.jpg,fairy,dataset/fairy/fairy_250.jpg,0.34668967
dataset/fairy/fairy_552.jpg,fairy,dataset/fairy/fairy_552.jpg,0.27787873
dataset/fairy/fairy_694.jpg,fairy,dataset/fairy/fairy_694.jpg,0.30526316
dataset/feminine/feminine_661.jpg,feminine,dataset/feminine/feminine_661.jpg,0.30729043
dataset/natural/natural_695.jpeg,natural,dataset/natural/natural_695.jpeg,0.25963274
dataset/lolita/lolita_450.jpg,lolita,dataset/lolita/lolita_450.jpg,0.26212946
dataset/ethnic/ethnic_102.jpg,ethnic,dataset/ethnic/ethnic_102.jpg,0.2854479
dataset/dressy/dressy_143.jpg,dressy,dataset/dressy/dressy_143.jpg,0.33060607
dataset/gal/gal_359.jpg,gal,dataset/gal/gal_359.jpg,0.28901893
dataset/feminine/feminine_681.png,feminine,dataset/feminine/feminine_681.png,0.3264145
dataset/lolita/lolita_948.jpg,lolita,dataset/lolita/lolita_948.jpg,0.27699062
dataset/gal/gal_447.jpg,gal,dataset/gal/gal_447.jpg,0.24404737
dataset/kireime-casual/kireime-casual_836.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_836.jpg,0.29749057
dataset/fairy/fairy_522.jpg,fairy,dataset/fairy/fairy_522.jpg,0.27044743
dataset/dressy/dressy_147.jpg,dressy,dataset/dressy/dressy_147.jpg,0.26786304
dataset/retro/retro_362.jpg,retro,dataset/retro/retro_362.jpg,0.29450905
dataset/retro/retro_208.jpg,retro,dataset/retro/retro_208.jpg,0.2633903
dataset/kireime-casual/kireime-casual_138.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_138.jpg,0.27497143
dataset/girlish/girlish_483.jpg,girlish,dataset/girlish/girlish_483.jpg,0.3156868
dataset/conservative/conservative_253.jpg,conservative,dataset/conservative/conservative_253.jpg,0.3594771
dataset/mode/mode_836.jpg,mode,dataset/mode/mode_836.jpg,0.262958
dataset/kireime-casual/kireime-casual_940.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_940.jpg,0.3127227
dataset/rock/rock_422.jpg,rock,dataset/rock/rock_422.jpg,0.28041017
dataset/rock/rock_636.jpg,rock,dataset/rock/rock_636.jpg,0.3160464
dataset/retro/retro_399.jpg,retro,dataset/retro/retro_399.jpg,0.3348234
dataset/retro/retro_148.jpg,retro,dataset/retro/retro_148.jpg,0.334854
dataset/street/street_369.jpg,street,dataset/street/street_369.jpg,0.38754833
dataset/kireime-casual/kireime-casual_1003.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_1003.jpg,0.27541566
dataset/mode/mode_716.jpg,mode,dataset/mode/mode_716.jpg,0.31825617
dataset/mode/mode_955.jpg,mode,dataset/mode/mode_955.jpg,0.3062508
dataset/mode/mode_1.jpg,mode,dataset/mode/mode_1.jpg,0.3034845
dataset/retro/retro_2.jpg,retro,dataset/retro/retro_2.jpg,0.30812162
dataset/lolita/lolita_314.jpg,lolita,dataset/lolita/lolita_314.jpg,0.29906893
dataset/fairy/fairy_102.jpg,fairy,dataset/fairy/fairy_102.jpg,0.31421825
dataset/gal/gal_401.jpg,gal,dataset/gal/gal_401.jpg,0.27533248
dataset/retro/retro_667.jpg,retro,dataset/retro/retro_667.jpg,0.34279478
dataset/lolita/lolita_912.jpg,lolita,dataset/lolita/lolita_912.jpg,0.3221296
dataset/feminine/feminine_611.jpg,feminine,dataset/feminine/feminine_611.jpg,0.3051346
dataset/kireime-casual/kireime-casual_884.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_884.jpg,0.25814453
dataset/lolita/lolita_58.jpg,lolita,dataset/lolita/lolita_58.jpg,0.2993637
dataset/girlish/girlish_398.jpg,girlish,dataset/girlish/girlish_398.jpg,0.28576607
dataset/feminine/feminine_291.jpg,feminine,dataset/feminine/feminine_291.jpg,0.31514797
dataset/retro/retro_365.jpg,retro,dataset/retro/retro_365.jpg,0.30792937
dataset/gal/gal_147.jpg,gal,dataset/gal/gal_147.jpg,0.31833073
dataset/kireime-casual/kireime-casual_77.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_77.jpg,0.31383288
dataset/girlish/girlish_988.jpg,girlish,dataset/girlish/girlish_988.jpg,0.3010394
dataset/girlish/girlish_755.jpg,girlish,dataset/girlish/girlish_755.jpg,0.30608994
dataset/fairy/fairy_468.jpg,fairy,dataset/fairy/fairy_468.jpg,0.31673828
dataset/rock/rock_417.jpg,rock,dataset/rock/rock_417.jpg,0.29661834
dataset/conservative/conservative_777.jpg,conservative,dataset/conservative/conservative_777.jpg,0.31858972
dataset/conservative/conservative_476.jpg,conservative,dataset/conservative/conservative_476.jpg,0.3550143
dataset/dressy/dressy_153.jpg,dressy,dataset/dressy/dressy_153.jpg,0.33372724
dataset/natural/natural_813.jpg,natural,dataset/natural/natural_813.jpg,0.2787552
dataset/retro/retro_767.jpg,retro,dataset/retro/retro_767.jpg,0.31548864
dataset/kireime-casual/kireime-casual_823.jpeg,kireime-casual,dataset/kireime-casual/kireime-casual_823.jpeg,0.32540387
dataset/rock/rock_142.jpg,rock,dataset/rock/rock_142.jpg,0.36140168
dataset/feminine/feminine_293.jpg,feminine,dataset/feminine/feminine_293.jpg,0.3139118
dataset/gal/gal_912.jpg,gal,dataset/gal/gal_912.jpg,0.35167557
dataset/kireime-casual/kireime-casual_648.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_648.jpg,0.2810129
dataset/mode/mode_509.jpg,mode,dataset/mode/mode_509.jpg,0.29259786
dataset/mode/mode_820.jpeg,mode,dataset/mode/mode_820.jpeg,0.30761418
dataset/mode/mode_210.jpg,mode,dataset/mode/mode_210.jpg,0.3059824
dataset/street/street_437.jpg,street,dataset/street/street_437.jpg,0.3232137
dataset/fairy/fairy_256.jpg,fairy,dataset/fairy/fairy_256.jpg,0.22459054
dataset/mode/mode_34.jpg,mode,dataset/mode/mode_34.jpg,0.27531704
dataset/natural/natural_792.jpg,natural,dataset/natural/natural_792.jpg,0.30672234
dataset/girlish/girlish_1011.jpg,girlish,dataset/girlish/girlish_1011.jpg,0.27712408
dataset/girlish/girlish_850.jpg,girlish,dataset/girlish/girlish_850.jpg,0.2929304
dataset/conservative/conservative_901.jpg,conservative,dataset/conservative/conservative_901.jpg,0.3268047
dataset/lolita/lolita_1033.jpg,lolita,dataset/lolita/lolita_1033.jpg,0.30018342
dataset/gal/gal_60.jpg,gal,dataset/gal/gal_60.jpg,0.30072498
dataset/rock/rock_51.jpg,rock,dataset/rock/rock_51.jpg,0.33858198
dataset/lolita/lolita_333.jpg,lolita,dataset/lolita/lolita_333.jpg,0.31957838
dataset/ethnic/ethnic_844.jpg,ethnic,dataset/ethnic/ethnic_844.jpg,0.29838017
dataset/girlish/girlish_351.jpg,girlish,dataset/girlish/girlish_351.jpg,0.31053263
dataset/street/street_433.jpg,street,dataset/street/street_433.jpg,0.22812174
dataset/girlish/girlish_526.jpeg,girlish,dataset/girlish/girlish_526.jpeg,0.26618445
dataset/conservative/conservative_279.jpg,conservative,dataset/conservative/conservative_279.jpg,0.3539298
