merge_key,style,rel_path,clip_similarity
dataset/ethnic/ethnic_591.jpg,ethnic,dataset/ethnic/ethnic_591.jpg,0.31637585
dataset/rock/rock_625.jpg,rock,dataset/rock/rock_625.jpg,0.3065126
dataset/retro/retro_712.jpg,retro,dataset/retro/retro_712.jpg,0.33280262
dataset/conservative/conservative_250.jpg,conservative,dataset/conservative/conservative_250.jpg,0.3564871
dataset/girlish/girlish_493.jpg,girlish,dataset/girlish/girlish_493.jpg,0.34277433
dataset/dressy/dressy_283.jpg,dressy,dataset/dressy/dressy_283.jpg,0.36828166
dataset/lolita/lolita_225.jpg,lolita,dataset/lolita/lolita_225.jpg,0.265904
dataset/street/street_841.jpg,street,dataset/street/street_841.jpg,0.30359632
dataset/girlish/girlish_985.jpg,girlish,dataset/girlish/girlish_985.jpg,0.348503
dataset/feminine/feminine_8.jpg,feminine,dataset/feminine/feminine_8.jpg,0.3175655
dataset/rock/rock_171.jpg,rock,dataset/rock/rock_171.jpg,0.33483464
dataset/fairy/fairy_563.jpg,fairy,dataset/fairy/fairy_563.jpg,0.3141869
dataset/lolita/lolita_685.jpg,lolita,dataset/lolita/lolita_685.jpg,0.29986963
dataset/rock/rock_639.jpg,rock,dataset/rock/rock_639.jpg,0.22410633
dataset/gal/gal_641.jpg,gal,dataset/gal/gal_641.jpg,0.30102247
dataset/girlish/girlish_82.jpg,girlish,dataset/girlish/girlish_82.jpg,0.2942712
dataset/street/street_360.jpg,street,dataset/street/street_360.jpg,0.31145102
dataset/kireime-casual/kireime-casual_732.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_732.jpg,0.31597668
dataset/feminine/feminine_649.jpg,feminine,dataset/feminine/feminine_649.jpg,0.3215864
dataset/kireime-casual/kireime-casual_258.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_258.jpg,0.28354242
dataset/kireime-casual/kireime-casual_983.jpg,kireime-casual,dataset/kireime-casual/kireime-casual_983.jpg,0.3247441
dataset/dressy/dressy_763.jpg,dressy,dataset/dressy/dressy_763.jpg,0.29239845
dataset/girlish/girlish_927.jpg,girlish,dataset/girlish/girlish_927.jpg,0.2736926
dataset/street/street_568.jpg,street,dataset/street/street_568.jpg,0.27919862
dataset/conservative/conservative_638.jpg,conservative,dataset/conservative/conservative_638.jpg,0.2984742
dataset/conservative/conservative_273.jpg,conservative,dataset/conservative/conservative_273.jpg,0.32692045
