class,acc,precision,recall,f1
conservative,0.7463768115942029,0.6866666666666666,0.7463768115942029,0.7152777777777777
dressy,0.9402985074626866,0.9,0.9402985074626866,0.9197080291970803
ethnic,0.8992248062015504,0.90625,0.8992248062015504,0.9027237354085603
fairy,0.9513888888888888,0.9072847682119205,0.9513888888888888,0.9288135593220338
feminine,0.5537190082644629,0.9054054054054054,0.5537190082644629,0.6871794871794873
gal,0.7832167832167832,0.7671232876712328,0.7832167832167832,0.7750865051903114
girlish,0.572289156626506,0.6934306569343066,0.572289156626506,0.627062706270627
kireime-casual,0.740506329113924,0.5707317073170731,0.740506329113924,0.6446280991735536
lolita,0.91875,0.98,0.91875,0.9483870967741935
mode,0.7421383647798742,0.8309859154929577,0.7421383647798742,0.7840531561461793
natural,0.7054263565891473,0.8425925925925926,0.7054263565891473,0.767932489451477
retro,0.7244094488188977,0.6917293233082706,0.7244094488188977,0.7076923076923076
rock,0.8512396694214877,0.6912751677852349,0.8512396694214877,0.7629629629629631
street,0.8235294117647058,0.7455621301775148,0.8235294117647058,0.782608695652174
