class,acc,precision,recall,f1
conservative,0.7318840579710145,0.4786729857819905,0.7318840579710145,0.5787965616045845
dressy,0.9402985074626866,0.8936170212765957,0.9402985074626866,0.9163636363636364
ethnic,0.3798449612403101,0.7101449275362319,0.3798449612403101,0.494949494949495
fairy,0.7430555555555556,0.8045112781954887,0.7430555555555556,0.7725631768953068
feminine,0.7355371900826446,0.445,0.7355371900826446,0.5545171339563862
gal,0.4195804195804196,0.625,0.4195804195804196,0.502092050209205
girlish,0.3072289156626506,0.3984375,0.3072289156626506,0.3469387755102041
kireime-casual,0.44936708860759494,0.5,0.44936708860759494,0.4733333333333334
lolita,0.8238993710691824,0.793939393939394,0.8238993710691824,0.808641975308642
mode,0.610062893081761,0.6466666666666666,0.610062893081761,0.627831715210356
natural,0.7364341085271318,0.5080213903743316,0.7364341085271318,0.6012658227848101
retro,0.4645669291338583,0.5363636363636364,0.4645669291338583,0.4978902953586498
rock,0.4380165289256198,0.5638297872340425,0.4380165289256198,0.4930232558139534
street,0.7272727272727273,0.717948717948718,0.7272727272727273,0.7225806451612903
