class,acc,precision,recall,f1
conservative,0.8029197080291971,0.7189542483660131,0.8029197080291971,0.7586206896551725
dressy,0.9555555555555556,0.9626865671641791,0.9555555555555556,0.9591078066914499
ethnic,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465
fairy,0.951048951048951,0.9315068493150684,0.951048951048951,0.9411764705882353
feminine,0.8181818181818182,0.7443609022556391,0.8181818181818182,0.7795275590551181
gal,0.8461538461538461,0.8768115942028986,0.8461538461538461,0.8612099644128114
girlish,0.6626506024096386,0.7638888888888888,0.6626506024096386,0.7096774193548386
kireime-casual,0.7341772151898734,0.7733333333333333,0.7341772151898734,0.7532467532467533
lolita,0.95625,0.9386503067484663,0.95625,0.9473684210526315
mode,0.8616352201257862,0.9194630872483222,0.8616352201257862,0.8896103896103895
natural,0.9147286821705426,0.855072463768116,0.9147286821705426,0.8838951310861423
retro,0.8267716535433071,0.875,0.8267716535433071,0.8502024291497976
rock,0.8842975206611571,0.816793893129771,0.8842975206611571,0.8492063492063492
street,0.922077922077922,0.922077922077922,0.922077922077922,0.922077922077922
