class,acc,precision,recall,f1
conservative,0.5869565217391305,0.6532258064516129,0.5869565217391305,0.6183206106870229
dressy,0.9328358208955224,0.9057971014492754,0.9328358208955224,0.9191176470588236
ethnic,0.4883720930232558,0.5887850467289719,0.4883720930232558,0.5338983050847458
fairy,0.8055555555555556,0.7891156462585034,0.8055555555555556,0.7972508591065293
feminine,0.5537190082644629,0.49264705882352944,0.5537190082644629,0.5214007782101167
gal,0.4125874125874126,0.5728155339805825,0.4125874125874126,0.4796747967479675
girlish,0.29518072289156627,0.5697674418604651,0.29518072289156627,0.3888888888888889
kireime-casual,0.6518987341772152,0.5228426395939086,0.6518987341772152,0.5802816901408451
lolita,0.875,0.7486631016042781,0.875,0.8069164265129684
mode,0.660377358490566,0.5965909090909091,0.660377358490566,0.6268656716417911
natural,0.751937984496124,0.5773809523809523,0.751937984496124,0.6531986531986532
retro,0.4251968503937008,0.43548387096774194,0.4251968503937008,0.4302788844621514
rock,0.5702479338842975,0.5798319327731093,0.5702479338842975,0.575
street,0.7777777777777778,0.7,0.7777777777777778,0.7368421052631577
