class,acc,precision,recall,f1
conservative,0.7445255474452555,0.723404255319149,0.7445255474452555,0.7338129496402878
dressy,0.9407407407407408,0.9548872180451128,0.9407407407407408,0.9477611940298507
ethnic,0.9147286821705426,0.8740740740740741,0.9147286821705426,0.893939393939394
fairy,0.965034965034965,0.9139072847682119,0.965034965034965,0.9387755102040817
feminine,0.8016528925619835,0.7348484848484849,0.8016528925619835,0.766798418972332
gal,0.8181818181818182,0.9069767441860465,0.8181818181818182,0.8602941176470588
girlish,0.6506024096385542,0.7297297297297297,0.6506024096385542,0.6878980891719745
kireime-casual,0.7531645569620253,0.7345679012345679,0.7531645569620253,0.74375
lolita,0.96875,0.9393939393939394,0.96875,0.9538461538461539
mode,0.8742138364779874,0.879746835443038,0.8742138364779874,0.8769716088328077
natural,0.9069767441860465,0.8540145985401459,0.9069767441860465,0.8796992481203006
retro,0.8031496062992126,0.8793103448275862,0.8031496062992126,0.8395061728395062
rock,0.859504132231405,0.832,0.859504132231405,0.8455284552845528
street,0.9025974025974026,0.9266666666666666,0.9025974025974026,0.9144736842105262
