class,acc,precision,recall,f1
conservative,0.6666666666666666,0.5443786982248521,0.6666666666666666,0.5993485342019543
dressy,0.9328358208955224,0.9259259259259259,0.9328358208955224,0.929368029739777
ethnic,0.5426356589147286,0.5645161290322581,0.5426356589147286,0.5533596837944664
fairy,0.8391608391608392,0.718562874251497,0.8391608391608392,0.7741935483870969
feminine,0.6446280991735537,0.48148148148148145,0.6446280991735537,0.5512367491166078
gal,0.5174825174825175,0.6324786324786325,0.5174825174825175,0.5692307692307692
girlish,0.25903614457831325,0.524390243902439,0.25903614457831325,0.3467741935483871
kireime-casual,0.4873417721518987,0.43258426966292135,0.4873417721518987,0.45833333333333337
lolita,0.7625,0.8472222222222222,0.7625,0.8026315789473685
mode,0.6163522012578616,0.6363636363636364,0.6163522012578616,0.6261980830670926
natural,0.7131782945736435,0.5609756097560976,0.7131782945736435,0.627986348122867
retro,0.36220472440944884,0.5476190476190477,0.36220472440944884,0.43601895734597157
rock,0.5950413223140496,0.6050420168067226,0.5950413223140496,0.6
street,0.8181818181818182,0.6885245901639344,0.8181818181818182,0.7477744807121662
