merge_key,style,clip_iqa_margin,clip_iqa_win
dataset/girlish/girlish_1031.jpg,girlish,0.12094138562679291,1.0
dataset/retro/retro_40.jpg,retro,0.049366503953933716,1.0
dataset/ethnic/ethnic_93.jpg,ethnic,0.13176503777503967,1.0
dataset/kireime-casual/kireime-casual_415.jpg,kireime-casual,0.07604673504829407,1.0
dataset/kireime-casual/kireime-casual_76.jpg,kireime-casual,0.07873344421386719,1.0
dataset/fairy/fairy_188.jpg,fairy,0.1295197308063507,1.0
dataset/natural/natural_12.jpg,natural,0.10342273116111755,1.0
dataset/feminine/feminine_553.jpg,feminine,0.09946589171886444,1.0
dataset/kireime-casual/kireime-casual_703.jpg,kireime-casual,0.12528511881828308,1.0
dataset/lolita/lolita_714.jpg,lolita,0.07336336374282837,1.0
dataset/fairy/fairy_630.jpg,fairy,0.08783617615699768,1.0
dataset/retro/retro_270.jpg,retro,0.11916477978229523,1.0
dataset/feminine/feminine_402.jpg,feminine,0.14378899335861206,1.0
dataset/lolita/lolita_841.jpg,lolita,0.12011294066905975,1.0
dataset/lolita/lolita_644.jpg,lolita,0.028795704245567322,1.0
dataset/ethnic/ethnic_794.jpg,ethnic,0.11254021525382996,1.0
dataset/dressy/dressy_23.jpg,dressy,0.12883973121643066,1.0
dataset/street/street_888.jpg,street,0.07689614593982697,1.0
dataset/rock/rock_80.jpg,rock,0.11626690626144409,1.0
dataset/street/street_654.jpg,street,0.11161758005619049,1.0
dataset/street/street_944.jpg,street,0.13931576907634735,1.0
dataset/street/street_602.jpg,street,0.11720749735832214,1.0
dataset/gal/gal_105.jpg,gal,0.14734065532684326,1.0
dataset/street/street_112.jpg,street,0.11965689063072205,1.0
dataset/girlish/girlish_1000.jpg,girlish,0.10298207402229309,1.0
dataset/mode/mode_8.jpg,mode,0.09535941481590271,1.0
dataset/girlish/girlish_293.jpg,girlish,0.13466876745224,1.0
dataset/mode/mode_450.jpg,mode,0.09469079971313477,1.0
dataset/gal/gal_83.jpg,gal,0.08164674043655396,1.0
dataset/dressy/dressy_87.jpg,dressy,0.10341531038284302,1.0
dataset/girlish/girlish_676.jpg,girlish,0.03634670376777649,1.0
dataset/girlish/girlish_627.jpg,girlish,0.09884302318096161,1.0
dataset/girlish/girlish_308.jpg,girlish,0.066241055727005,1.0
dataset/ethnic/ethnic_285.jpg,ethnic,-0.004757225513458252,0.0
dataset/conservative/conservative_381.jpg,conservative,0.1159021407365799,1.0
dataset/mode/mode_295.jpg,mode,0.07000033557415009,1.0
dataset/natural/natural_830.jpg,natural,0.07797124981880188,1.0
dataset/fairy/fairy_733.jpg,fairy,0.1050717681646347,1.0
dataset/mode/mode_715.jpg,mode,0.07181206345558167,1.0
dataset/retro/retro_360.jpg,retro,0.06575915217399597,1.0
dataset/gal/gal_817.jpg,gal,0.08014436066150665,1.0
dataset/gal/gal_869.jpg,gal,0.09247109293937683,1.0
dataset/natural/natural_85.jpg,natural,0.07764777541160583,1.0
dataset/gal/gal_791.jpg,gal,0.11880463361740112,1.0
dataset/retro/retro_716.jpeg,retro,0.124930739402771,1.0
dataset/feminine/feminine_333.jpg,feminine,0.06677648425102234,1.0
dataset/fairy/fairy_45.jpg,fairy,0.1264873743057251,1.0
dataset/mode/mode_255.jpg,mode,0.0758286714553833,1.0
dataset/mode/mode_1013.jpg,mode,0.07146693766117096,1.0
dataset/fairy/fairy_26.jpg,fairy,0.07492555677890778,1.0
dataset/conservative/conservative_537.jpg,conservative,0.06011281907558441,1.0
dataset/natural/natural_406.jpg,natural,0.07654412090778351,1.0
dataset/girlish/girlish_597.jpg,girlish,0.06453250348567963,1.0
dataset/girlish/girlish_897.jpg,girlish,0.06082899868488312,1.0
dataset/mode/mode_409.jpg,mode,0.1149078905582428,1.0
dataset/retro/retro_262.jpg,retro,0.09735320508480072,1.0
dataset/natural/natural_655.jpg,natural,0.1004231721162796,1.0
dataset/dressy/dressy_26.jpg,dressy,0.1099458783864975,1.0
dataset/dressy/dressy_116.jpg,dressy,0.13449352979660034,1.0
dataset/conservative/conservative_127.jpg,conservative,0.08049559593200684,1.0
dataset/mode/mode_630.jpg,mode,0.10832303762435913,1.0
dataset/retro/retro_639.jpeg,retro,0.048779428005218506,1.0
dataset/natural/natural_241.jpg,natural,0.06136602163314819,1.0
dataset/street/street_659.jpg,street,0.092410147190094,1.0
dataset/fairy/fairy_51.jpg,fairy,0.08212000131607056,1.0
dataset/girlish/girlish_797.jpg,girlish,0.09664693474769592,1.0
dataset/feminine/feminine_10.jpg,feminine,0.138259157538414,1.0
dataset/natural/natural_682.jpeg,natural,0.07002121210098267,1.0
dataset/lolita/lolita_585.jpg,lolita,0.09405077993869781,1.0
dataset/rock/rock_665.jpg,rock,0.08492687344551086,1.0
dataset/girlish/girlish_78.jpg,girlish,0.06589078903198242,1.0
dataset/fairy/fairy_749.jpg,fairy,0.14956100285053253,1.0
dataset/lolita/lolita_645.jpg,lolita,0.09369662404060364,1.0
dataset/rock/rock_796.jpg,rock,0.181188702583313,1.0
dataset/girlish/girlish_515.jpg,girlish,0.09141874313354492,1.0
dataset/conservative/conservative_413.jpg,conservative,0.15189439058303833,1.0
dataset/street/street_19.jpg,street,0.18667906522750854,1.0
dataset/mode/mode_971.jpg,mode,0.08025521039962769,1.0
dataset/gal/gal_513.jpg,gal,0.1497688591480255,1.0
dataset/lolita/lolita_856.jpg,lolita,0.09836634993553162,1.0
dataset/lolita/lolita_708.jpg,lolita,0.05505324900150299,0.0
dataset/conservative/conservative_143.jpg,conservative,0.08823657035827637,1.0
dataset/gal/gal_228.jpg,gal,0.10221904516220093,1.0
dataset/rock/rock_776.jpg,rock,0.09801885485649109,1.0
dataset/ethnic/ethnic_385.jpg,ethnic,0.08771935105323792,1.0
dataset/gal/gal_337.jpg,gal,0.07099273800849915,1.0
