merge_key,style,clip_iqa_margin,clip_iqa_win
dataset/retro/retro_836.jpg,retro,0.0709604024887085,1.0
dataset/retro/retro_450.jpg,retro,0.0946260392665863,1.0
dataset/mode/mode_457.jpg,mode,0.04374837875366211,1.0
dataset/mode/mode_822.jpeg,mode,0.10953333973884583,1.0
dataset/retro/retro_430.jpg,retro,0.0924319326877594,1.0
dataset/ethnic/ethnic_371.jpg,ethnic,0.10249209403991699,1.0
dataset/girlish/girlish_926.jpg,girlish,0.11205314099788666,1.0
dataset/natural/natural_342.jpg,natural,0.05896018445491791,1.0
dataset/mode/mode_551.jpg,mode,0.16410627961158752,1.0
dataset/conservative/conservative_503.jpg,conservative,0.03168708086013794,0.0
dataset/mode/mode_727.jpg,mode,0.10284486413002014,1.0
dataset/ethnic/ethnic_396.jpg,ethnic,0.058783143758773804,1.0
dataset/natural/natural_662.jpg,natural,0.09234780073165894,1.0
dataset/natural/natural_246.jpg,natural,0.06844986975193024,1.0
dataset/kireime-casual/kireime-casual_373.jpg,kireime-casual,0.09538348019123077,1.0
dataset/girlish/girlish_254.jpg,girlish,0.02496570348739624,0.0
dataset/street/street_641.jpg,street,0.09336861968040466,1.0
dataset/conservative/conservative_58.jpg,conservative,0.11326512694358826,1.0
dataset/girlish/girlish_811.png,girlish,0.07316936552524567,0.0
dataset/dressy/dressy_345.jpg,dressy,0.0887308120727539,1.0
dataset/kireime-casual/kireime-casual_910.jpg,kireime-casual,0.1327497959136963,1.0
dataset/feminine/feminine_320.jpg,feminine,0.057064950466156006,1.0
dataset/rock/rock_699.jpg,rock,0.13634255528450012,1.0
dataset/lolita/lolita_488.jpg,lolita,0.09426720440387726,1.0
dataset/conservative/conservative_454.jpg,conservative,0.12882427871227264,1.0
dataset/retro/retro_242.jpg,retro,0.09688547253608704,1.0
dataset/lolita/lolita_848.jpg,lolita,0.07037776708602905,1.0
dataset/feminine/feminine_310.jpg,feminine,0.1082938015460968,1.0
dataset/mode/mode_857.png,mode,0.10211619734764099,1.0
dataset/girlish/girlish_388.jpg,girlish,0.05953091382980347,1.0
dataset/dressy/dressy_612.jpg,dressy,0.20549821853637695,1.0
dataset/kireime-casual/kireime-casual_379.jpg,kireime-casual,0.0761314332485199,1.0
dataset/street/street_256.jpg,street,0.09951911866664886,1.0
dataset/feminine/feminine_451.jpg,feminine,0.08092133700847626,1.0
dataset/mode/mode_615.jpg,mode,0.1169925332069397,1.0
dataset/gal/gal_923.jpeg,gal,0.049959734082221985,1.0
dataset/street/street_1018.jpg,street,0.11045210063457489,1.0
dataset/girlish/girlish_581.jpg,girlish,0.05232669413089752,1.0
dataset/retro/retro_193.jpg,retro,0.07367062568664551,1.0
dataset/gal/gal_534.jpg,gal,0.03648620843887329,0.0
dataset/girlish/girlish_961.jpg,girlish,0.05359518527984619,0.0
dataset/girlish/girlish_834.jpg,girlish,0.12104903161525726,1.0
dataset/dressy/dressy_706.jpg,dressy,0.1451992690563202,1.0
dataset/natural/natural_7.jpg,natural,0.07927340269088745,1.0
dataset/fairy/fairy_886.png,fairy,0.1213001161813736,1.0
dataset/feminine/feminine_555.jpg,feminine,0.063483327627182,1.0
dataset/street/street_196.jpg,street,0.16515827178955078,1.0
dataset/street/street_552.jpg,street,0.06545555591583252,1.0
dataset/lolita/lolita_687.jpg,lolita,0.11510878801345825,1.0
dataset/gal/gal_548.jpg,gal,0.07435676455497742,1.0
dataset/lolita/lolita_289.jpg,lolita,0.09333941340446472,1.0
dataset/lolita/lolita_429.jpg,lolita,0.07859498262405396,1.0
dataset/kireime-casual/kireime-casual_72.jpg,kireime-casual,0.045722782611846924,1.0
dataset/kireime-casual/kireime-casual_31.jpg,kireime-casual,0.14393743872642517,1.0
dataset/conservative/conservative_131.jpg,conservative,0.054484426975250244,1.0
dataset/lolita/lolita_939.jpg,lolita,0.10292042791843414,1.0
dataset/dressy/dressy_858.jpg,dressy,0.128193199634552,1.0
dataset/girlish/girlish_14.jpg,girlish,0.06631338596343994,1.0
dataset/conservative/conservative_555.jpg,conservative,0.08868446946144104,1.0
dataset/fairy/fairy_933.jpg,fairy,0.07399711012840271,1.0
dataset/gal/gal_445.jpg,gal,0.11810776591300964,1.0
dataset/natural/natural_660.jpg,natural,0.1114044189453125,1.0
dataset/gal/gal_372.jpg,gal,0.10887350142002106,1.0
dataset/lolita/lolita_980.jpg,lolita,0.08313813805580139,1.0
dataset/fairy/fairy_329.jpg,fairy,0.10268735885620117,1.0
dataset/ethnic/ethnic_830.jpg,ethnic,0.1496879905462265,1.0
dataset/lolita/lolita_164.jpg,lolita,0.10640057921409607,1.0
dataset/lolita/lolita_767.jpg,lolita,0.049292802810668945,1.0
dataset/retro/retro_845.jpg,retro,0.049020230770111084,1.0
dataset/conservative/conservative_639.jpg,conservative,0.05910380184650421,1.0
dataset/dressy/dressy_670.jpg,dressy,0.09960435330867767,1.0
dataset/fairy/fairy_433.jpg,fairy,0.12061397731304169,1.0
dataset/conservative/conservative_481.jpg,conservative,0.06832292675971985,1.0
dataset/girlish/girlish_919.jpg,girlish,0.03507007658481598,0.0
dataset/girlish/girlish_787.jpg,girlish,0.039302170276641846,0.0
dataset/girlish/girlish_149.jpg,girlish,0.060145214200019836,1.0
dataset/retro/retro_379.jpg,retro,0.09425711631774902,1.0
dataset/mode/mode_578.jpg,mode,0.04896882176399231,1.0
dataset/girlish/girlish_295.jpg,girlish,0.06586194038391113,1.0
dataset/kireime-casual/kireime-casual_538.jpg,kireime-casual,0.07889688014984131,1.0
dataset/rock/rock_349.jpg,rock,0.09323601424694061,1.0
dataset/kireime-casual/kireime-casual_410.jpg,kireime-casual,0.13563823699951172,1.0
dataset/mode/mode_824.jpeg,mode,0.11626194417476654,1.0
dataset/lolita/lolita_912.jpg,lolita,0.08760085701942444,1.0
dataset/lolita/lolita_302.jpg,lolita,0.10008062422275543,1.0
dataset/mode/mode_78.jpg,mode,0.06365500390529633,1.0
