class,acc,precision,recall,f1
conservative,0.7391304347826086,0.8225806451612904,0.7391304347826086,0.7786259541984734
dressy,0.9477611940298507,0.9694656488549618,0.9477611940298507,0.9584905660377357
ethnic,0.8527131782945736,0.8396946564885496,0.8527131782945736,0.8461538461538461
fairy,0.9722222222222222,0.9210526315789473,0.9722222222222222,0.9459459459459458
feminine,0.7024793388429752,0.8095238095238095,0.7024793388429752,0.7522123893805311
gal,0.7762237762237763,0.8473282442748091,0.7762237762237763,0.8102189781021899
girlish,0.8072289156626506,0.67,0.8072289156626506,0.7322404371584699
kireime-casual,0.8037974683544303,0.7175141242937854,0.8037974683544303,0.7582089552238805
lolita,0.93125,0.9490445859872612,0.93125,0.9400630914826499
mode,0.7987421383647799,0.8193548387096774,0.7987421383647799,0.8089171974522293
natural,0.8449612403100775,0.8257575757575758,0.8449612403100775,0.8352490421455938
retro,0.7007874015748031,0.89,0.7007874015748031,0.7841409691629956
rock,0.859504132231405,0.7878787878787878,0.859504132231405,0.8221343873517786
street,0.8888888888888888,0.8774193548387097,0.8888888888888888,0.8831168831168831
