class,acc,precision,recall,f1
conservative,0.4057971014492754,0.3027027027027027,0.4057971014492754,0.34674922600619196
dressy,0.8507462686567164,0.5786802030456852,0.8507462686567164,0.688821752265861
ethnic,0.10852713178294573,0.23333333333333334,0.10852713178294573,0.14814814814814814
fairy,0.6458333333333334,0.4720812182741117,0.6458333333333334,0.5454545454545454
feminine,0.12396694214876033,0.16666666666666666,0.12396694214876033,0.14218009478672985
gal,0.06993006993006994,0.16393442622950818,0.06993006993006994,0.09803921568627452
girlish,0.04819277108433735,0.21052631578947367,0.04819277108433735,0.07843137254901962
kireime-casual,0.3227848101265823,0.2947976878612717,0.3227848101265823,0.30815709969788524
lolita,0.6375,0.40476190476190477,0.6375,0.49514563106796106
mode,0.3081761006289308,0.3310810810810811,0.3081761006289308,0.31921824104234525
natural,0.27906976744186046,0.2647058823529412,0.27906976744186046,0.27169811320754716
retro,0.10236220472440945,0.17567567567567569,0.10236220472440945,0.12935323383084577
rock,0.4462809917355372,0.3724137931034483,0.4462809917355372,0.40601503759398494
street,0.5816993464052288,0.3938053097345133,0.5816993464052288,0.4696569920844328
