class,acc,precision,recall,f1
conservative,0.8175182481751825,0.7887323943661971,0.8175182481751825,0.8028673835125447
dressy,0.9629629629629629,0.9774436090225563,0.9629629629629629,0.9701492537313433
ethnic,0.8062015503875969,0.896551724137931,0.8062015503875969,0.8489795918367347
fairy,0.916083916083916,0.9097222222222222,0.916083916083916,0.9128919860627178
feminine,0.8016528925619835,0.8434782608695652,0.8016528925619835,0.8220338983050848
gal,0.8391608391608392,0.8955223880597015,0.8391608391608392,0.8664259927797834
girlish,0.7228915662650602,0.7142857142857143,0.7228915662650602,0.718562874251497
kireime-casual,0.7911392405063291,0.7062146892655368,0.7911392405063291,0.746268656716418
lolita,0.9182389937106918,0.954248366013072,0.9182389937106918,0.935897435897436
mode,0.8742138364779874,0.86875,0.8742138364779874,0.871473354231975
natural,0.8837209302325582,0.8201438848920863,0.8837209302325582,0.8507462686567164
retro,0.8267716535433071,0.8267716535433071,0.8267716535433071,0.8267716535433071
rock,0.9262295081967213,0.8071428571428572,0.9262295081967213,0.8625954198473282
street,0.8181818181818182,0.9402985074626866,0.8181818181818182,0.8750000000000001
