class,acc,precision,recall,f1
conservative,0.7518248175182481,0.6094674556213018,0.7518248175182481,0.673202614379085
dressy,0.9259259259259259,0.984251968503937,0.9259259259259259,0.9541984732824427
ethnic,0.8217054263565892,0.8548387096774194,0.8217054263565892,0.8379446640316206
fairy,0.9300699300699301,0.9366197183098591,0.9300699300699301,0.9333333333333333
feminine,0.7933884297520661,0.7164179104477612,0.7933884297520661,0.7529411764705882
gal,0.6223776223776224,0.8557692307692307,0.6223776223776224,0.7206477732793523
girlish,0.536144578313253,0.577922077922078,0.536144578313253,0.55625
kireime-casual,0.6012658227848101,0.6129032258064516,0.6012658227848101,0.6070287539936102
lolita,0.9433962264150944,0.9615384615384616,0.9433962264150944,0.9523809523809524
mode,0.7924528301886793,0.7368421052631579,0.7924528301886793,0.7636363636363637
natural,0.8914728682170543,0.696969696969697,0.8914728682170543,0.782312925170068
retro,0.7480314960629921,0.76,0.7480314960629921,0.753968253968254
rock,0.7868852459016393,0.7741935483870968,0.7868852459016393,0.7804878048780488
street,0.7337662337662337,0.8560606060606061,0.7337662337662337,0.7902097902097902
