class,acc,precision,recall,f1
conservative,0.6594202898550725,0.6319444444444444,0.6594202898550725,0.6453900709219857
dressy,0.9328358208955224,0.946969696969697,0.9328358208955224,0.9398496240601504
ethnic,0.813953488372093,0.875,0.813953488372093,0.8433734939759036
fairy,0.8951048951048951,0.927536231884058,0.8951048951048951,0.9110320284697508
feminine,0.7520661157024794,0.674074074074074,0.7520661157024794,0.7109375
gal,0.6993006993006993,0.7692307692307693,0.6993006993006993,0.7326007326007327
girlish,0.5963855421686747,0.5625,0.5963855421686747,0.5789473684210528
kireime-casual,0.7088607594936709,0.5490196078431373,0.7088607594936709,0.6187845303867404
lolita,0.925,0.9487179487179487,0.925,0.9367088607594937
mode,0.7735849056603774,0.727810650887574,0.7735849056603774,0.7500000000000001
natural,0.6434108527131783,0.9120879120879121,0.6434108527131783,0.7545454545454545
retro,0.7007874015748031,0.712,0.7007874015748031,0.7063492063492064
rock,0.7459016393442623,0.7109375,0.7459016393442623,0.728
street,0.7254901960784313,0.8283582089552238,0.7254901960784313,0.7735191637630663
