merge_key,style,blip_itm_score
dataset/ethnic/ethnic_591.jpg,ethnic,0.99974436
dataset/rock/rock_625.jpg,rock,0.9837802
dataset/retro/retro_712.jpg,retro,0.9977621
dataset/conservative/conservative_250.jpg,conservative,0.9937976
dataset/girlish/girlish_493.jpg,girlish,0.9998211
dataset/dressy/dressy_283.jpg,dressy,0.99963784
dataset/lolita/lolita_225.jpg,lolita,0.3340132
dataset/street/street_841.jpg,street,0.9998288
dataset/girlish/girlish_985.jpg,girlish,0.9987851
dataset/feminine/feminine_8.jpg,feminine,0.9767616
dataset/rock/rock_171.jpg,rock,0.99429494
dataset/fairy/fairy_563.jpg,fairy,0.9959117
dataset/lolita/lolita_685.jpg,lolita,0.99952364
dataset/rock/rock_639.jpg,rock,0.9975731
dataset/gal/gal_641.jpg,gal,0.9741599
dataset/girlish/girlish_82.jpg,girlish,0.9995511
dataset/street/street_360.jpg,street,0.9999267
dataset/kireime-casual/kireime-casual_732.jpg,kireime-casual,0.99353975
dataset/feminine/feminine_649.jpg,feminine,0.99716276
dataset/kireime-casual/kireime-casual_258.jpg,kireime-casual,0.98144954
dataset/kireime-casual/kireime-casual_983.jpg,kireime-casual,0.9817607
dataset/dressy/dressy_763.jpg,dressy,0.99254483
dataset/girlish/girlish_927.jpg,girlish,0.99357045
dataset/street/street_568.jpg,street,0.9983247
dataset/conservative/conservative_638.jpg,conservative,0.9994155
dataset/conservative/conservative_273.jpg,conservative,0.95630664
dataset/lolita/lolita_948.jpg,lolita,0.9991566
dataset/feminine/feminine_775.jpg,feminine,0.97507554
dataset/lolita/lolita_847.jpg,lolita,0.98129165
dataset/lolita/lolita_179.jpg,lolita,0.9978023
dataset/dressy/dressy_192.jpg,dressy,0.9978667
dataset/gal/gal_171.jpg,gal,0.9968021
dataset/ethnic/ethnic_429.jpg,ethnic,0.9979474
dataset/gal/gal_767.jpg,gal,0.97878075
dataset/retro/retro_772.jpg,retro,0.9997534
dataset/retro/retro_569.jpg,retro,0.9582705
dataset/ethnic/ethnic_321.jpg,ethnic,0.99883837
dataset/mode/mode_302.jpg,mode,0.9451347
dataset/rock/rock_695.jpg,rock,0.99883455
dataset/dressy/dressy_137.jpg,dressy,0.9305165
dataset/conservative/conservative_72.jpg,conservative,0.9997191
dataset/natural/natural_34.jpeg,natural,0.9024659
dataset/street/street_775.jpg,street,0.3123374
dataset/rock/rock_351.jpg,rock,0.9977095
dataset/girlish/girlish_631.jpg,girlish,0.98469996
dataset/natural/natural_814.jpg,natural,0.9992866
dataset/girlish/girlish_468.jpg,girlish,0.9972645
dataset/street/street_18.png,street,0.7244713
dataset/ethnic/ethnic_657.jpg,ethnic,0.9983784
dataset/feminine/feminine_744.jpg,feminine,0.99695563
dataset/lolita/lolita_402.jpg,lolita,0.99674857
dataset/lolita/lolita_942.jpg,lolita,0.69773275
dataset/mode/mode_512.jpg,mode,0.9927892
dataset/street/street_1024.jpg,street,0.81695575
dataset/rock/rock_290.jpg,rock,0.9973902
dataset/retro/retro_368.jpg,retro,0.99934715
dataset/natural/natural_424.jpg,natural,0.8995845
dataset/mode/mode_66.jpg,mode,0.9927067
dataset/dressy/dressy_398.jpg,dressy,0.9792851
dataset/street/street_894.jpg,street,0.9359173
dataset/feminine/feminine_148.jpg,feminine,0.99954945
dataset/feminine/feminine_480.jpg,feminine,0.9992292
dataset/fairy/fairy_112.jpg,fairy,0.9909537
dataset/kireime-casual/kireime-casual_913.jpg,kireime-casual,0.99981874
dataset/kireime-casual/kireime-casual_552.jpg,kireime-casual,0.9964876
dataset/mode/mode_71.jpg,mode,0.98919094
dataset/rock/rock_637.jpg,rock,0.99967754
dataset/natural/natural_392.jpg,natural,0.99990904
dataset/fairy/fairy_323.jpg,fairy,0.9962
dataset/natural/natural_305.jpg,natural,0.99955386
dataset/lolita/lolita_636.jpg,lolita,0.9986945
dataset/lolita/lolita_68.jpg,lolita,0.9199517
dataset/feminine/feminine_403.jpg,feminine,0.9996308
dataset/mode/mode_821.jpeg,mode,0.99546415
dataset/mode/mode_492.jpg,mode,0.9842934
dataset/girlish/girlish_504.jpg,girlish,0.92908466
dataset/kireime-casual/kireime-casual_127.jpg,kireime-casual,0.9988722
dataset/natural/natural_157.jpg,natural,0.99984264
dataset/rock/rock_566.jpg,rock,0.99388427
dataset/rock/rock_112.jpg,rock,0.9972416
dataset/gal/gal_788.jpg,gal,0.99949825
dataset/lolita/lolita_630.jpg,lolita,0.99934286
dataset/retro/retro_776.jpg,retro,0.9997981
dataset/natural/natural_233.jpg,natural,0.9993092
dataset/girlish/girlish_1040.jpg,girlish,0.9350562
dataset/mode/mode_1059.jpg,mode,0.96545047
dataset/fairy/fairy_90.png,fairy,0.94379294
dataset/mode/mode_760.jpg,mode,0.6335839
dataset/girlish/girlish_7.jpg,girlish,0.99230415
dataset/dressy/dressy_502.jpg,dressy,0.7797136
dataset/dressy/dressy_785.jpg,dressy,0.47698325
dataset/girlish/girlish_968.jpg,girlish,0.99789965
dataset/natural/natural_734.jpg,natural,0.99896586
dataset/retro/retro_668.jpg,retro,0.9998704
dataset/kireime-casual/kireime-casual_114.jpg,kireime-casual,0.9969496
dataset/ethnic/ethnic_710.jpg,ethnic,0.74666643
dataset/feminine/feminine_806.jpg,feminine,0.98233575
dataset/feminine/feminine_579.jpg,feminine,0.9992642
dataset/rock/rock_392.jpg,rock,0.99182373
dataset/gal/gal_939.jpg,gal,0.9868522
dataset/lolita/lolita_670.jpg,lolita,0.8144996
dataset/lolita/lolita_525.jpg,lolita,0.93549323
dataset/girlish/girlish_1091.jpg,girlish,0.7196847
dataset/conservative/conservative_493.jpg,conservative,0.9995939
dataset/gal/gal_781.jpg,gal,0.8051233
dataset/fairy/fairy_331.jpg,fairy,0.36777553
dataset/dressy/dressy_736.jpg,dressy,0.9842397
dataset/mode/mode_375.jpg,mode,0.99876934
dataset/dressy/dressy_594.jpg,dressy,0.9994398
