merge_key,style,blip_itm_score
dataset/street/street_283.jpg,street,0.99971074
dataset/kireime-casual/kireime-casual_359.jpg,kireime-casual,0.9787202
dataset/retro/retro_479.jpeg,retro,0.9990582
dataset/ethnic/ethnic_472.jpg,ethnic,0.9747599
dataset/girlish/girlish_163.jpg,girlish,0.8891229
dataset/dressy/dressy_377.jpg,dressy,0.08173069
dataset/feminine/feminine_778.jpg,feminine,0.9995353
dataset/fairy/fairy_921.jpg,fairy,0.99972063
dataset/mode/mode_916.jpg,mode,0.06093942
dataset/girlish/girlish_20.jpg,girlish,0.9991148
dataset/retro/retro_165.jpg,retro,0.9928427
dataset/kireime-casual/kireime-casual_303.jpg,kireime-casual,0.99735814
dataset/street/street_107.jpg,street,0.99980766
dataset/street/street_975.jpg,street,0.9994702
dataset/conservative/conservative_389.jpg,conservative,0.9977864
dataset/conservative/conservative_65.jpg,conservative,0.9999162
dataset/gal/gal_766.jpg,gal,0.9513367
dataset/retro/retro_566.jpg,retro,0.99699605
dataset/conservative/conservative_618.jpg,conservative,0.9892784
dataset/street/street_911.jpg,street,0.99834263
dataset/lolita/lolita_511.jpg,lolita,0.80470216
dataset/kireime-casual/kireime-casual_179.jpeg,kireime-casual,0.99978846
dataset/conservative/conservative_863.jpg,conservative,0.9992649
dataset/mode/mode_651.jpg,mode,0.9795482
dataset/lolita/lolita_16.jpg,lolita,0.98797953
dataset/fairy/fairy_360.jpg,fairy,0.9925371
dataset/fairy/fairy_51.jpg,fairy,0.999912
dataset/girlish/girlish_935.jpg,girlish,0.9996778
dataset/girlish/girlish_984.jpg,girlish,0.9989182
dataset/retro/retro_340.jpg,retro,0.9987105
dataset/lolita/lolita_785.jpg,lolita,0.99960274
dataset/mode/mode_915.jpg,mode,0.70958686
dataset/retro/retro_592.jpg,retro,0.99965346
dataset/rock/rock_661.jpg,rock,0.9980414
dataset/girlish/girlish_373.jpg,girlish,0.9888776
dataset/mode/mode_576.jpg,mode,0.9974437
dataset/natural/natural_150.jpg,natural,0.9535349
dataset/natural/natural_143.jpg,natural,0.99138314
dataset/conservative/conservative_722.jpg,conservative,0.028472323
dataset/conservative/conservative_125.jpg,conservative,0.99952734
dataset/mode/mode_567.jpg,mode,0.9993687
dataset/mode/mode_356.jpg,mode,0.81037366
dataset/girlish/girlish_17.jpg,girlish,0.9975285
dataset/lolita/lolita_81.jpg,lolita,0.9974286
dataset/dressy/dressy_383.jpg,dressy,0.99454194
dataset/girlish/girlish_898.jpeg,girlish,0.7924554
dataset/gal/gal_935.jpg,gal,0.9999304
dataset/dressy/dressy_300.jpg,dressy,0.9786283
dataset/natural/natural_371.jpeg,natural,0.9984598
dataset/rock/rock_581.jpg,rock,0.9943229
dataset/girlish/girlish_469.jpg,girlish,0.99923885
dataset/kireime-casual/kireime-casual_22.jpg,kireime-casual,0.9984946
dataset/lolita/lolita_474.jpg,lolita,0.97960323
dataset/natural/natural_849.jpeg,natural,0.979507
dataset/rock/rock_564.jpg,rock,0.94121397
dataset/feminine/feminine_182.jpg,feminine,0.97179544
dataset/retro/retro_795.png,retro,0.999482
dataset/girlish/girlish_115.png,girlish,0.99737346
dataset/feminine/feminine_646.jpg,feminine,0.9997335
dataset/natural/natural_625.jpg,natural,0.9836785
dataset/dressy/dressy_794.jpg,dressy,0.9660314
dataset/feminine/feminine_421.jpg,feminine,0.9975076
dataset/dressy/dressy_244.jpg,dressy,0.99982446
dataset/lolita/lolita_1042.jpg,lolita,0.9934198
dataset/retro/retro_694.jpg,retro,0.9877021
dataset/kireime-casual/kireime-casual_283.jpg,kireime-casual,0.97021174
dataset/feminine/feminine_118.jpg,feminine,0.9930118
dataset/feminine/feminine_740.jpg,feminine,0.9967379
dataset/fairy/fairy_184.jpg,fairy,0.99011177
dataset/kireime-casual/kireime-casual_495.jpg,kireime-casual,0.610882
dataset/feminine/feminine_566.jpg,feminine,0.9029011
dataset/street/street_159.jpg,street,0.9968125
dataset/girlish/girlish_393.jpg,girlish,0.9998596
dataset/conservative/conservative_233.jpg,conservative,0.99910563
dataset/natural/natural_788.jpg,natural,0.9898739
dataset/girlish/girlish_986.jpg,girlish,0.9981876
dataset/lolita/lolita_754.jpg,lolita,0.9999205
dataset/lolita/lolita_293.jpg,lolita,0.9976133
dataset/conservative/conservative_904.jpg,conservative,0.99964714
dataset/dressy/dressy_687.jpg,dressy,0.8796546
dataset/conservative/conservative_562.jpg,conservative,0.9445398
dataset/street/street_436.jpg,street,0.8410201
dataset/natural/natural_368.jpg,natural,0.98583466
dataset/mode/mode_1023.jpg,mode,0.73065543
dataset/mode/mode_620.jpg,mode,0.26733354
dataset/rock/rock_337.jpg,rock,0.9997943
dataset/fairy/fairy_937.jpg,fairy,0.84609705
dataset/lolita/lolita_686.jpg,lolita,0.9994617
dataset/conservative/conservative_126.jpg,conservative,0.20593996
dataset/rock/rock_601.jpg,rock,0.9998047
dataset/ethnic/ethnic_600.jpg,ethnic,0.99945337
dataset/feminine/feminine_470.jpg,feminine,0.99782324
dataset/mode/mode_1004.jpg,mode,0.99270004
dataset/natural/natural_648.jpg,natural,0.9637933
dataset/fairy/fairy_624.jpg,fairy,0.39010036
dataset/fairy/fairy_892.jpg,fairy,0.82851243
dataset/conservative/conservative_121.jpg,conservative,0.9998405
dataset/gal/gal_722.jpg,gal,0.9536624
dataset/fairy/fairy_663.jpg,fairy,0.9984806
dataset/kireime-casual/kireime-casual_672.jpg,kireime-casual,0.9998869
dataset/dressy/dressy_465.jpg,dressy,0.995378
dataset/rock/rock_530.jpg,rock,0.99438345
dataset/kireime-casual/kireime-casual_27.jpg,kireime-casual,0.99233246
dataset/street/street_945.jpg,street,0.9653867
dataset/girlish/girlish_890.jpg,girlish,0.99712014
dataset/conservative/conservative_500.jpg,conservative,0.9969116
dataset/ethnic/ethnic_28.jpg,ethnic,0.999258
dataset/girlish/girlish_429.jpg,girlish,0.963687
dataset/ethnic/ethnic_836.jpg,ethnic,0.99898595
dataset/girlish/girlish_606.jpg,girlish,0.9192532
dataset/kireime-casual/kireime-casual_760.jpg,kireime-casual,0.9913994
dataset/lolita/lolita_433.jpg,lolita,0.99986136
dataset/mode/mode_1050.jpg,mode,0.99202955
dataset/girlish/girlish_15.jpg,girlish,0.96596354
dataset/mode/mode_102.jpg,mode,0.61661905
dataset/street/street_116.jpg,street,0.78055257
dataset/fairy/fairy_55.jpg,fairy,0.9394523
dataset/feminine/feminine_70.jpg,feminine,0.9796393
dataset/kireime-casual/kireime-casual_203.jpg,kireime-casual,0.98122185
dataset/kireime-casual/kireime-casual_304.jpg,kireime-casual,0.9827983
