merge_key,style,blip_itm_score
dataset/fairy/fairy_224.jpg,fairy,0.9959837
dataset/gal/gal_489.jpg,gal,0.93603855
dataset/street/street_981.jpg,street,0.9993899
dataset/rock/rock_526.jpg,rock,0.8856701
dataset/mode/mode_668.jpg,mode,0.99937904
dataset/natural/natural_339.jpg,natural,0.94841784
dataset/gal/gal_560.jpg,gal,0.8461235
dataset/conservative/conservative_875.jpg,conservative,0.99745613
dataset/ethnic/ethnic_754.jpg,ethnic,0.9995772
dataset/rock/rock_553.jpg,rock,0.9997303
dataset/retro/retro_10.jpg,retro,0.9988568
dataset/girlish/girlish_337.jpg,girlish,0.98077136
dataset/mode/mode_277.jpg,mode,0.995698
dataset/ethnic/ethnic_713.jpg,ethnic,0.9758202
dataset/rock/rock_556.jpg,rock,0.8869242
dataset/mode/mode_164.jpg,mode,0.9054178
dataset/kireime-casual/kireime-casual_474.jpg,kireime-casual,0.8853488
dataset/conservative/conservative_696.jpg,conservative,0.33114085
dataset/mode/mode_708.jpg,mode,0.99066097
dataset/conservative/conservative_713.jpg,conservative,0.9805705
dataset/fairy/fairy_391.jpg,fairy,0.9977836
dataset/rock/rock_600.jpg,rock,0.99938214
dataset/mode/mode_389.jpg,mode,0.71220434
dataset/street/street_790.jpg,street,0.9326448
dataset/lolita/lolita_519.jpg,lolita,0.5395303
dataset/ethnic/ethnic_324.jpg,ethnic,0.81815684
dataset/dressy/dressy_728.jpg,dressy,0.99802846
dataset/conservative/conservative_309.jpg,conservative,0.99429893
dataset/natural/natural_732.jpg,natural,0.999882
dataset/fairy/fairy_791.jpg,fairy,0.96125644
dataset/kireime-casual/kireime-casual_930.jpg,kireime-casual,0.9958919
dataset/natural/natural_437.jpg,natural,0.9890293
dataset/ethnic/ethnic_711.jpg,ethnic,0.9996587
dataset/kireime-casual/kireime-casual_205.jpg,kireime-casual,0.9832366
dataset/retro/retro_688.jpg,retro,0.9986493
dataset/retro/retro_440.jpg,retro,0.9199298
dataset/retro/retro_366.jpg,retro,0.99927384
dataset/ethnic/ethnic_276.jpg,ethnic,0.9984034
dataset/conservative/conservative_762.jpg,conservative,0.97952074
dataset/natural/natural_526.jpg,natural,0.62391955
dataset/mode/mode_618.jpg,mode,0.99922144
dataset/feminine/feminine_391.jpg,feminine,0.9971204
dataset/kireime-casual/kireime-casual_218.jpg,kireime-casual,0.9993387
dataset/gal/gal_297.jpg,gal,0.9994406
dataset/mode/mode_930.jpg,mode,0.8299481
dataset/natural/natural_288.jpg,natural,0.7412941
dataset/feminine/feminine_476.jpg,feminine,0.4187621
dataset/girlish/girlish_41.jpg,girlish,0.9952295
dataset/dressy/dressy_289.jpg,dressy,0.9784933
dataset/girlish/girlish_736.jpg,girlish,0.9992429
dataset/street/street_526.jpg,street,0.99972695
dataset/fairy/fairy_157.jpg,fairy,0.99951506
dataset/mode/mode_302.jpg,mode,0.9451347
dataset/street/street_861.jpeg,street,0.9992331
dataset/retro/retro_810.jpg,retro,0.98700744
dataset/dressy/dressy_232.jpg,dressy,0.9521717
dataset/kireime-casual/kireime-casual_762.jpg,kireime-casual,0.99979883
dataset/mode/mode_287.jpg,mode,0.808466
dataset/rock/rock_405.jpg,rock,0.99976736
dataset/mode/mode_381.jpg,mode,0.98603046
dataset/lolita/lolita_471.jpg,lolita,0.5196077
dataset/feminine/feminine_578.jpg,feminine,0.9991918
dataset/kireime-casual/kireime-casual_795.jpg,kireime-casual,0.9993925
dataset/street/street_401.jpg,street,0.9693608
dataset/natural/natural_309.jpeg,natural,0.99644864
dataset/girlish/girlish_1009.jpg,girlish,0.99096197
dataset/kireime-casual/kireime-casual_309.jpg,kireime-casual,0.992386
dataset/feminine/feminine_631.jpg,feminine,0.999923
dataset/gal/gal_716.jpg,gal,0.99888355
dataset/street/street_226.jpg,street,0.90956426
dataset/natural/natural_144.jpg,natural,0.893021
dataset/lolita/lolita_1002.jpg,lolita,0.9986946
dataset/girlish/girlish_733.jpg,girlish,0.90931135
dataset/natural/natural_68.jpg,natural,0.9738053
dataset/retro/retro_537.jpg,retro,0.9832365
dataset/mode/mode_303.jpg,mode,0.9936615
dataset/street/street_194.jpg,street,0.9992494
dataset/gal/gal_137.jpg,gal,0.98766
dataset/gal/gal_188.jpg,gal,0.98089427
dataset/lolita/lolita_288.jpg,lolita,0.9979875
dataset/lolita/lolita_731.jpg,lolita,0.9651793
dataset/girlish/girlish_913.jpg,girlish,0.99877614
dataset/natural/natural_549.jpg,natural,0.9918162
dataset/fairy/fairy_113.jpg,fairy,0.9462366
dataset/feminine/feminine_803.jpg,feminine,0.985796
dataset/ethnic/ethnic_315.jpg,ethnic,0.44390833
dataset/dressy/dressy_670.jpg,dressy,0.6748796
dataset/fairy/fairy_22.jpg,fairy,0.98891276
dataset/kireime-casual/kireime-casual_259.jpg,kireime-casual,0.9998398
dataset/girlish/girlish_746.jpg,girlish,0.9994179
dataset/conservative/conservative_416.jpg,conservative,0.9886049
dataset/lolita/lolita_748.jpg,lolita,0.9792834
dataset/girlish/girlish_990.jpg,girlish,0.97900796
dataset/dressy/dressy_581.jpg,dressy,0.105872646
dataset/street/street_233.jpg,street,0.9998648
dataset/kireime-casual/kireime-casual_168.jpg,kireime-casual,0.9947819
dataset/lolita/lolita_610.jpg,lolita,0.9997253
dataset/street/street_443.jpg,street,0.9707981
dataset/kireime-casual/kireime-casual_553.jpg,kireime-casual,0.999655
dataset/mode/mode_1053.jpg,mode,0.8974244
dataset/retro/retro_194.jpg,retro,0.94279724
dataset/girlish/girlish_887.jpg,girlish,0.9998154
dataset/retro/retro_220.jpg,retro,0.99801373
dataset/dressy/dressy_509.jpg,dressy,0.9943467
dataset/street/street_1013.jpg,street,0.97456306
dataset/retro/retro_577.jpg,retro,0.99630713
dataset/feminine/feminine_318.jpg,feminine,0.99987626
dataset/retro/retro_625.jpg,retro,0.99980146
dataset/fairy/fairy_54.jpg,fairy,0.99884254
dataset/natural/natural_667.jpg,natural,0.99978095
dataset/street/street_48.jpg,street,0.898428
