merge_key,style,blip_itm_score
dataset/mode/mode_994.jpg,mode,0.99032474
dataset/lolita/lolita_869.jpg,lolita,0.6093038
dataset/fairy/fairy_610.jpg,fairy,0.9985189
dataset/kireime-casual/kireime-casual_245.jpg,kireime-casual,0.9981413
dataset/feminine/feminine_39.png,feminine,0.9004721
dataset/girlish/girlish_1047.png,girlish,0.99866545
dataset/kireime-casual/kireime-casual_972.jpg,kireime-casual,0.20582958
dataset/street/street_137.jpg,street,0.99972886
dataset/street/street_645.jpg,street,0.99903846
dataset/fairy/fairy_601.jpg,fairy,0.99549687
dataset/natural/natural_169.jpg,natural,0.97008395
dataset/dressy/dressy_43.jpg,dressy,0.99971455
dataset/mode/mode_607.jpg,mode,0.1287065
dataset/girlish/girlish_1103.jpeg,girlish,0.99704486
dataset/feminine/feminine_563.jpg,feminine,0.99975294
dataset/girlish/girlish_383.jpg,girlish,0.99984646
dataset/mode/mode_741.jpg,mode,0.83169013
dataset/street/street_534.jpg,street,0.99990165
dataset/fairy/fairy_173.jpg,fairy,0.97350997
dataset/feminine/feminine_568.jpg,feminine,0.9990277
dataset/lolita/lolita_324.jpg,lolita,0.98817635
dataset/lolita/lolita_299.jpg,lolita,0.7436178
dataset/fairy/fairy_210.jpg,fairy,0.9995352
dataset/retro/retro_726.jpeg,retro,0.99980646
dataset/conservative/conservative_871.jpg,conservative,0.9975261
dataset/natural/natural_35.jpeg,natural,0.9745901
dataset/retro/retro_792.jpg,retro,0.9998629
dataset/natural/natural_666.jpg,natural,0.99260473
dataset/feminine/feminine_504.jpg,feminine,0.9993594
dataset/mode/mode_591.jpg,mode,0.98417246
dataset/dressy/dressy_556.jpg,dressy,0.9986082
dataset/gal/gal_249.jpg,gal,0.65005374
dataset/dressy/dressy_259.jpg,dressy,0.9912924
dataset/dressy/dressy_104.jpg,dressy,0.57900864
dataset/street/street_635.jpg,street,0.999655
dataset/mode/mode_989.jpg,mode,0.97929776
dataset/rock/rock_662.jpg,rock,0.9954171
dataset/lolita/lolita_657.jpg,lolita,0.99738234
dataset/street/street_839.jpg,street,0.9853366
dataset/retro/retro_331.jpg,retro,0.99933547
dataset/kireime-casual/kireime-casual_458.jpg,kireime-casual,0.88424635
dataset/dressy/dressy_288.jpg,dressy,0.8855196
dataset/mode/mode_991.jpg,mode,0.96712196
dataset/girlish/girlish_228.jpg,girlish,0.7464161
dataset/gal/gal_247.jpg,gal,0.9952864
