class,acc,precision,recall,f1
conservative,0.8913043478260869,0.7639751552795031,0.8913043478260869,0.822742474916388
dressy,0.9626865671641791,0.9626865671641791,0.9626865671641791,0.9626865671641791
ethnic,0.9069767441860465,0.8478260869565217,0.9069767441860465,0.8764044943820224
fairy,0.9300699300699301,0.9172413793103448,0.9300699300699301,0.923611111111111
feminine,0.8347107438016529,0.7266187050359713,0.8347107438016529,0.7769230769230769
gal,0.7482517482517482,0.9145299145299145,0.7482517482517482,0.823076923076923
girlish,0.608433734939759,0.7709923664122137,0.608433734939759,0.6801346801346801
kireime-casual,0.7341772151898734,0.7435897435897436,0.7341772151898734,0.7388535031847134
lolita,0.93125,0.9430379746835443,0.93125,0.9371069182389938
mode,0.8427672955974843,0.8023952095808383,0.8427672955974843,0.8220858895705521
natural,0.875968992248062,0.889763779527559,0.875968992248062,0.8828125
retro,0.8346456692913385,0.8153846153846154,0.8346456692913385,0.8249027237354085
rock,0.7868852459016393,0.7441860465116279,0.7868852459016393,0.7649402390438247
street,0.8366013071895425,0.8533333333333334,0.8366013071895425,0.8448844884488449
