class,acc,precision,recall,f1
conservative,0.7608695652173914,0.84,0.7608695652173914,0.7984790874524714
dressy,0.9703703703703703,0.9562043795620438,0.9703703703703703,0.9632352941176471
ethnic,0.751937984496124,0.8738738738738738,0.751937984496124,0.8083333333333333
fairy,0.9300699300699301,0.8260869565217391,0.9300699300699301,0.8750000000000001
feminine,0.7603305785123967,0.7796610169491526,0.7603305785123967,0.7698744769874478
gal,0.8251748251748252,0.8676470588235294,0.8251748251748252,0.8458781362007168
girlish,0.6927710843373494,0.696969696969697,0.6927710843373494,0.6948640483383686
kireime-casual,0.6265822784810127,0.717391304347826,0.6265822784810127,0.668918918918919
lolita,0.91875,0.9423076923076923,0.91875,0.930379746835443
mode,0.8679245283018868,0.75,0.8679245283018868,0.8046647230320699
natural,0.875968992248062,0.773972602739726,0.875968992248062,0.8218181818181819
retro,0.8188976377952756,0.8125,0.8188976377952756,0.815686274509804
rock,0.768595041322314,0.8454545454545455,0.768595041322314,0.8051948051948052
street,0.8954248366013072,0.8203592814371258,0.8954248366013072,0.8562500000000001
