class,acc,precision,recall,f1
conservative,0.4492753623188406,0.3425414364640884,0.4492753623188406,0.3887147335423197
dressy,0.8582089552238806,0.5476190476190477,0.8582089552238806,0.6686046511627908
ethnic,0.10852713178294573,0.3783783783783784,0.10852713178294573,0.16867469879518074
fairy,0.5972222222222222,0.45263157894736844,0.5972222222222222,0.5149700598802395
feminine,0.1322314049586777,0.16494845360824742,0.1322314049586777,0.14678899082568808
gal,0.0979020979020979,0.2641509433962264,0.0979020979020979,0.14285714285714285
girlish,0.05421686746987952,0.18,0.05421686746987952,0.08333333333333333
kireime-casual,0.24050632911392406,0.2733812949640288,0.24050632911392406,0.2558922558922559
lolita,0.7044025157232704,0.3916083916083916,0.7044025157232704,0.503370786516854
mode,0.37735849056603776,0.410958904109589,0.37735849056603776,0.39344262295081966
natural,0.4263565891472868,0.27638190954773867,0.4263565891472868,0.33536585365853655
retro,0.09448818897637795,0.21428571428571427,0.09448818897637795,0.13114754098360656
rock,0.4793388429752066,0.3431952662721893,0.4793388429752066,0.4
street,0.461038961038961,0.42011834319526625,0.461038961038961,0.43962848297213614
