class,acc,precision,recall,f1
conservative,0.8188405797101449,0.7243589743589743,0.8188405797101449,0.7687074829931972
dressy,0.9850746268656716,0.9777777777777777,0.9850746268656716,0.9814126394052044
ethnic,0.8604651162790697,0.8473282442748091,0.8604651162790697,0.8538461538461538
fairy,0.9583333333333334,0.9517241379310345,0.9583333333333334,0.9550173010380624
feminine,0.768595041322314,0.8303571428571429,0.768595041322314,0.7982832618025751
gal,0.916083916083916,0.7751479289940828,0.916083916083916,0.8397435897435896
girlish,0.6265060240963856,0.7647058823529411,0.6265060240963856,0.6887417218543046
kireime-casual,0.7215189873417721,0.7651006711409396,0.7215189873417721,0.742671009771987
lolita,0.98125,0.9573170731707317,0.98125,0.9691358024691358
mode,0.7484276729559748,0.8321678321678322,0.7484276729559748,0.7880794701986754
natural,0.8604651162790697,0.7928571428571428,0.8604651162790697,0.8252788104089218
retro,0.8346456692913385,0.8760330578512396,0.8346456692913385,0.8548387096774192
rock,0.8181818181818182,0.7615384615384615,0.8181818181818182,0.7888446215139442
street,0.9215686274509803,0.9337748344370861,0.9215686274509803,0.9276315789473684
