class,acc,precision,recall,f1
conservative,0.49635036496350365,0.6538461538461539,0.49635036496350365,0.5643153526970954
dressy,0.7185185185185186,0.9603960396039604,0.7185185185185186,0.8220338983050848
ethnic,0.5968992248062015,0.77,0.5968992248062015,0.6724890829694323
fairy,0.965034965034965,0.8165680473372781,0.965034965034965,0.8846153846153846
feminine,0.7851239669421488,0.536723163841808,0.7851239669421488,0.6375838926174497
gal,0.6363636363636364,0.7520661157024794,0.6363636363636364,0.6893939393939394
girlish,0.6144578313253012,0.4146341463414634,0.6144578313253012,0.4951456310679611
kireime-casual,0.6012658227848101,0.5900621118012422,0.6012658227848101,0.5956112852664577
lolita,0.9559748427672956,0.7875647668393783,0.9559748427672956,0.8636363636363636
mode,0.7547169811320755,0.7741935483870968,0.7547169811320755,0.7643312101910829
natural,0.7054263565891473,0.7711864406779662,0.7054263565891473,0.736842105263158
retro,0.5826771653543307,0.6981132075471698,0.5826771653543307,0.6351931330472103
rock,0.6639344262295082,0.7297297297297297,0.6639344262295082,0.6952789699570816
street,0.6233766233766234,0.8,0.6233766233766234,0.7007299270072993
