class,acc,precision,recall,f1
conservative,0.7608695652173914,0.7241379310344828,0.7608695652173914,0.7420494699646643
dressy,0.9626865671641791,0.9416058394160584,0.9626865671641791,0.9520295202952029
ethnic,0.8527131782945736,0.8870967741935484,0.8527131782945736,0.8695652173913044
fairy,0.958041958041958,0.9256756756756757,0.958041958041958,0.9415807560137457
feminine,0.8181818181818182,0.7674418604651163,0.8181818181818182,0.792
gal,0.7972027972027972,0.8636363636363636,0.7972027972027972,0.8290909090909091
girlish,0.6265060240963856,0.7272727272727273,0.6265060240963856,0.6731391585760518
kireime-casual,0.7784810126582279,0.6542553191489362,0.7784810126582279,0.7109826589595375
lolita,0.94375,0.9617834394904459,0.94375,0.9526813880126183
mode,0.8238993710691824,0.7987804878048781,0.8238993710691824,0.8111455108359134
natural,0.8449612403100775,0.8074074074074075,0.8449612403100775,0.8257575757575758
retro,0.7480314960629921,0.8482142857142857,0.7480314960629921,0.7949790794979079
rock,0.8114754098360656,0.7795275590551181,0.8114754098360656,0.7951807228915663
street,0.8431372549019608,0.9148936170212766,0.8431372549019608,0.8775510204081632
